order_id,account_id,asset_id,order_date,order_type,quantity,unit_price,order_status,total_price
ORD00651,ACC00504,AST00651,16/03/2024,Transfer,1,17.5,Completed,17.5
ORD00652,ACC00405,AST00652,24/09/2025,Transfer,2,48.0,Completed,96.0
ORD00653,ACC00239,AST00653,27/11/2024,Modify,3,24.0,Completed,72.0
ORD00654,ACC00949,AST00654,09/02/2025,Modify,1,30.0,Completed,30.0
ORD00655,ACC00755,AST00655,07/07/2024,Cease,3,47.5,Completed,142.5
ORD00656,ACC00240,AST00656,02/06/2023,New Installation,5,40.5,Open,202.5
ORD00657,ACC00913,AST00657,04/01/2026,Transfer,3,35.2,Completed,105.6
ORD00658,ACC00818,AST00658,19/02/2023,Modify,1,24.0,In Progress,24.0
ORD00659,ACC00010,AST00659,01/07/2023,New Installation,3,180.0,Completed,540.0
ORD00660,ACC00976,AST00660,05/07/2025,Cease,2,20.35,Completed,40.7
ORD00661,ACC00653,AST00661,18/04/2024,New Installation,10,180.0,Completed,1800.0
ORD00662,ACC00565,AST00662,16/04/2023,Transfer,1,150.0,Completed,150.0
ORD00663,ACC00227,AST00663,10/08/2023,Upgrade,1,21.6,In Progress,21.6
ORD00664,ACC00273,AST00664,20/02/2024,New Installation,1,36.0,Completed,36.0
ORD00665,ACC00974,AST00665,21/08/2025,Transfer,5,34.2,Completed,171.0
ORD00666,ACC00590,AST00666,02/07/2025,Transfer,1,10.45,Completed,10.45
ORD00667,ACC00930,AST00667,05/12/2024,New Installation,1,32.0,In Progress,32.0
ORD00668,ACC00314,AST00668,27/01/2023,Modify,1,242.0,Completed,242.0
ORD00669,ACC00878,AST00669,09/04/2024,Upgrade,10,242.0,Open,2420.0
ORD00670,ACC00400,AST00670,11/08/2023,Transfer,1,27.75,In Progress,27.75
ORD00671,ACC00797,AST00671,10/01/2023,Upgrade,1,242.0,Completed,242.0
ORD00672,ACC00363,AST00672,19/05/2025,Cease,3,47.5,Completed,142.5
ORD00673,ACC00067,AST00673,18/04/2025,New Installation,1,225.0,In Progress,225.0
ORD00674,ACC00103,AST00674,19/01/2024,New Installation,1,10.45,In Progress,10.45
ORD00675,ACC00657,AST00675,04/04/2023,Upgrade,1,330.0,Completed,330.0
ORD00676,ACC00637,AST00676,10/06/2025,Modify,10,21.6,Completed,216.0
ORD00677,ACC00615,AST00677,04/02/2024,Modify,1,165.0,In Progress,165.0
ORD00678,ACC00623,AST00678,10/06/2023,Transfer,1,34.2,Completed,34.2
ORD00679,ACC00727,AST00679,12/02/2023,Transfer,1,26.4,Completed,26.4
ORD00680,ACC00035,AST00680,10/04/2025,New Installation,1,56.25,Completed,56.25
ORD00681,ACC00134,AST00681,03/06/2025,Upgrade,5,41.8,In Progress,209.0
ORD00682,ACC00615,AST00682,16/02/2025,Modify,1,27.75,In Progress,27.75
ORD00683,ACC00337,AST00683,28/05/2024,Cease,2,242.0,In Progress,484.0
ORD00684,ACC00136,AST00684,30/01/2023,Transfer,1,27.75,Completed,27.75
ORD00685,ACC00499,AST00685,01/09/2025,Modify,1,225.0,Completed,225.0
ORD00686,ACC00581,AST00686,22/03/2024,Cease,5,242.0,Open,1210.0
ORD00687,ACC00795,AST00687,12/03/2025,Modify,5,28.8,Completed,144.0
ORD00688,ACC00345,AST00688,25/12/2025,Modify,10,220.0,Completed,2200.0
ORD00689,ACC00657,AST00689,31/08/2023,Transfer,2,20.35,Completed,40.7
ORD00690,ACC00049,AST00690,09/04/2025,Modify,5,270.0,Completed,1350.0
ORD00691,ACC00121,AST00691,05/03/2023,Transfer,3,40.0,Completed,120.0
ORD00692,ACC00078,AST00692,29/09/2024,Modify,1,330.0,Completed,330.0
ORD00693,ACC00218,AST00693,01/05/2024,Cease,3,40.5,Completed,121.5
ORD00694,ACC00169,AST00694,05/10/2023,New Installation,1,10.45,Open,10.45
ORD00695,ACC00543,AST00695,08/06/2023,Transfer,3,56.25,Completed,168.75
ORD00696,ACC00406,AST00696,19/05/2023,New Installation,10,198.0,Completed,1980.0
ORD00697,ACC00892,AST00697,19/02/2023,Cease,2,30.0,Completed,60.0
ORD00698,ACC00205,AST00698,23/12/2025,Upgrade,3,135.0,Completed,405.0
ORD00699,ACC00535,AST00699,14/04/2023,Modify,1,187.5,Completed,187.5
ORD00700,ACC00534,AST00700,10/02/2025,New Installation,10,10.45,Completed,104.5
ORD00701,ACC00930,AST00701,05/03/2026,Upgrade,3,14.25,In Progress,42.75
ORD00702,ACC00250,AST00702,26/07/2024,New Installation,2,11.88,Completed,23.76
ORD00703,ACC00224,AST00703,30/06/2024,New Installation,1,162.0,Open,162.0
ORD00704,ACC00803,AST00704,15/07/2025,Cease,1,165.0,Completed,165.0
ORD00705,ACC00001,AST00705,24/08/2024,Upgrade,5,23.12,Completed,115.6
ORD00706,ACC00019,AST00706,20/03/2026,Modify,1,36.0,Completed,36.0
ORD00707,ACC00505,AST00707,09/05/2023,Upgrade,3,14.25,Completed,42.75
ORD00708,ACC00681,AST00708,12/02/2026,Transfer,10,162.0,Completed,1620.0
ORD00709,ACC00191,AST00709,18/07/2025,Modify,5,27.75,Completed,138.75
ORD00710,ACC00292,AST00710,21/03/2026,Upgrade,3,20.35,Completed,61.05
ORD00711,ACC00140,AST00711,31/12/2024,Cease,3,57.0,Completed,171.0
ORD00712,ACC00099,AST00712,31/01/2025,New Installation,1,14.0,Open,14.0
ORD00713,ACC00456,AST00713,18/04/2023,Modify,5,14.0,Completed,70.0
ORD00714,ACC00669,AST00714,04/10/2023,New Installation,1,12.6,Completed,12.6
ORD00715,ACC00135,AST00715,31/01/2026,New Installation,1,135.0,Completed,135.0
ORD00716,ACC00266,AST00716,11/02/2026,Modify,1,225.0,Open,225.0
ORD00717,ACC00980,AST00717,29/11/2023,Cease,5,242.0,Completed,1210.0
ORD00718,ACC00062,AST00718,05/08/2023,New Installation,3,135.0,Completed,405.0
ORD00719,ACC00894,AST00719,28/02/2026,Transfer,2,162.0,Open,324.0
ORD00720,ACC00310,AST00720,16/06/2025,Upgrade,10,28.8,Open,288.0
ORD00721,ACC00366,AST00721,15/03/2023,New Installation,1,38.0,In Progress,38.0
ORD00722,ACC00947,AST00722,14/05/2025,Upgrade,2,187.5,In Progress,375.0
ORD00723,ACC00836,AST00723,21/03/2024,Upgrade,5,187.5,Completed,937.5
ORD00724,ACC00846,AST00724,01/04/2024,New Installation,1,220.0,Completed,220.0
ORD00725,ACC00192,AST00725,19/10/2024,Upgrade,1,23.12,Completed,23.12
ORD00726,ACC00153,AST00726,16/03/2026,Cease,2,135.0,Completed,270.0
ORD00727,ACC00857,AST00727,18/10/2024,Modify,1,9.5,Open,9.5
ORD00728,ACC00875,AST00728,21/03/2024,Modify,2,187.5,In Progress,375.0
ORD00729,ACC00851,AST00729,20/03/2024,Modify,1,26.4,Completed,26.4
ORD00730,ACC00131,AST00730,09/08/2023,Modify,10,21.6,Completed,216.0
ORD00731,ACC00191,AST00731,12/11/2023,Transfer,1,35.2,Completed,35.2
ORD00732,ACC00694,AST00732,28/08/2024,Transfer,10,67.5,Completed,675.0
ORD00733,ACC00388,AST00733,28/08/2024,Transfer,3,330.0,Completed,990.0
ORD00734,ACC00804,AST00734,29/08/2024,Transfer,1,23.12,Completed,23.12
ORD00735,ACC00532,AST00735,31/03/2025,Cease,1,38.0,Completed,38.0
ORD00736,ACC00650,AST00736,31/12/2024,Cease,5,40.5,Completed,202.5
ORD00737,ACC00856,AST00737,07/09/2023,Cease,1,21.6,In Progress,21.6
ORD00738,ACC00888,AST00738,22/08/2024,Modify,1,24.0,Completed,24.0
ORD00739,ACC00128,AST00739,25/11/2025,Modify,1,8.55,Completed,8.55
ORD00740,ACC00760,AST00740,10/05/2024,Modify,2,20.35,Completed,40.7
ORD00741,ACC00646,AST00741,08/10/2023,Transfer,2,198.0,Completed,396.0
ORD00742,ACC00569,AST00742,08/08/2023,Cease,1,35.2,Completed,35.2
ORD00743,ACC00152,AST00743,27/05/2024,Cease,1,9.5,Completed,9.5
ORD00744,ACC00189,AST00744,22/05/2025,Transfer,3,45.0,Completed,135.0
ORD00745,ACC00562,AST00745,28/12/2025,Transfer,1,220.0,Completed,220.0
ORD00746,ACC00211,AST00746,26/12/2025,Cease,2,34.2,Completed,68.4
ORD00747,ACC00257,AST00747,10/01/2025,New Installation,2,20.35,Completed,40.7
ORD00748,ACC00422,AST00748,14/12/2025,New Installation,5,45.0,Completed,225.0
ORD00749,ACC00880,AST00749,26/10/2023,Transfer,2,275.0,Completed,550.0
ORD00750,ACC00075,AST00750,10/04/2026,New Installation,5,26.4,Completed,132.0
ORD00751,ACC00755,AST00751,08/04/2024,Transfer,2,56.25,Completed,112.5
ORD00752,ACC00142,AST00752,06/01/2023,Cease,5,162.0,Completed,810.0
ORD00753,ACC00726,AST00753,19/03/2023,Transfer,2,11.88,Completed,23.76
ORD00754,ACC00446,AST00754,17/05/2023,Modify,1,26.4,Completed,26.4
ORD00755,ACC00893,AST00755,15/11/2025,Cease,5,40.0,Completed,200.0
ORD00756,ACC00648,AST00756,19/11/2023,Cease,5,24.0,In Progress,120.0
ORD00757,ACC00892,AST00757,16/02/2026,Modify,10,28.8,Completed,288.0
ORD00758,ACC00209,AST00758,17/03/2024,Upgrade,2,48.0,Completed,96.0
ORD00759,ACC00695,AST00759,17/05/2024,Modify,1,17.5,Completed,17.5
ORD00760,ACC00190,AST00760,30/07/2023,Upgrade,3,28.8,In Progress,86.4
ORD00761,ACC00850,AST00761,18/06/2024,Cease,3,41.8,Completed,125.4
ORD00762,ACC00353,AST00762,04/06/2023,Cease,3,150.0,Completed,450.0
ORD00763,ACC00382,AST00763,27/07/2023,New Installation,10,27.75,Completed,277.5
ORD00764,ACC00733,AST00764,10/05/2023,New Installation,1,16.65,Completed,16.65
ORD00765,ACC00288,AST00765,28/06/2023,Cease,1,187.5,Open,187.5
ORD00766,ACC00955,AST00766,22/05/2023,Upgrade,10,12.6,Completed,126.0
ORD00767,ACC00813,AST00767,28/01/2025,New Installation,5,220.0,Open,1100.0
ORD00768,ACC00935,AST00768,26/11/2024,New Installation,2,21.6,In Progress,43.2
ORD00769,ACC00291,AST00769,10/06/2023,Upgrade,5,187.5,Completed,937.5
ORD00770,ACC00959,AST00770,15/08/2025,Upgrade,1,180.0,Open,180.0
ORD00771,ACC00134,AST00771,15/02/2025,Upgrade,1,180.0,In Progress,180.0
ORD00772,ACC00233,AST00772,25/07/2023,Transfer,1,21.0,In Progress,21.0
ORD00773,ACC00855,AST00773,21/06/2025,Upgrade,1,225.0,Open,225.0
ORD00774,ACC00920,AST00774,23/12/2025,Cease,1,48.0,Completed,48.0
ORD00775,ACC00346,AST00775,23/06/2025,New Installation,1,34.2,Completed,34.2
ORD00776,ACC00708,AST00776,09/09/2024,New Installation,1,40.0,In Progress,40.0
ORD00777,ACC00177,AST00777,29/06/2023,Modify,2,47.5,Completed,95.0
ORD00778,ACC00111,AST00778,09/12/2023,Cease,3,28.8,Completed,86.4
ORD00779,ACC00886,AST00779,18/03/2026,New Installation,1,36.0,Open,36.0
ORD00780,ACC00660,AST00780,17/11/2023,Upgrade,1,225.0,In Progress,225.0
ORD00781,ACC00514,AST00781,25/02/2023,Modify,5,35.2,Completed,176.0
ORD00782,ACC00257,AST00782,12/03/2024,Modify,5,24.0,Completed,120.0
ORD00783,ACC00150,AST00783,10/06/2025,Transfer,5,56.25,Completed,281.25
ORD00784,ACC00759,AST00784,19/02/2024,Upgrade,10,9.5,Completed,95.0
ORD00785,ACC00803,AST00785,21/07/2025,Modify,1,275.0,Completed,275.0
ORD00786,ACC00408,AST00786,02/01/2024,Transfer,10,40.5,Completed,405.0
ORD00787,ACC00967,AST00787,15/08/2024,Upgrade,3,40.0,Completed,120.0
ORD00788,ACC00598,AST00788,30/11/2023,Cease,10,17.5,Completed,175.0
ORD00789,ACC00327,AST00789,09/10/2025,Upgrade,10,225.0,Completed,2250.0
ORD00790,ACC00727,AST00790,07/12/2024,Upgrade,1,150.0,Open,150.0
ORD00791,ACC00194,AST00791,29/12/2024,Transfer,3,36.0,Open,108.0
ORD00792,ACC00222,AST00792,11/05/2024,Modify,5,10.45,Completed,52.25
ORD00793,ACC00779,AST00793,30/04/2025,Cease,1,187.5,Completed,187.5
ORD00794,ACC00770,AST00794,15/09/2025,Transfer,1,32.0,Completed,32.0
ORD00795,ACC00322,AST00795,10/04/2023,Transfer,1,40.0,Completed,40.0
ORD00796,ACC00401,AST00796,10/03/2023,New Installation,1,47.5,In Progress,47.5
ORD00797,ACC00671,AST00797,12/05/2023,Upgrade,2,26.4,Completed,52.8
ORD00798,ACC00388,AST00798,18/06/2023,Modify,3,24.0,Completed,72.0
ORD00799,ACC00204,AST00799,25/03/2026,Transfer,5,16.65,In Progress,83.25
ORD00800,ACC00555,AST00800,04/08/2024,Cease,10,225.0,Completed,2250.0
ORD00801,ACC00462,AST00801,26/10/2025,Cease,5,45.0,Completed,225.0
ORD00802,ACC00730,AST00802,31/01/2025,Transfer,1,225.0,Completed,225.0
ORD00803,ACC00255,AST00803,27/11/2024,Transfer,1,225.0,Completed,225.0
ORD00804,ACC00272,AST00804,06/09/2025,Transfer,3,28.8,Completed,86.4
ORD00805,ACC00574,AST00805,19/08/2023,New Installation,10,14.25,Completed,142.5
ORD00806,ACC00661,AST00806,08/01/2024,Upgrade,1,47.5,Completed,47.5
ORD00807,ACC00567,AST00807,20/01/2024,New Installation,3,34.2,Completed,102.6
ORD00808,ACC00048,AST00808,15/02/2026,Cease,5,15.4,Completed,77.0
ORD00809,ACC00253,AST00809,19/06/2025,New Installation,1,21.0,In Progress,21.0
ORD00810,ACC00704,AST00810,20/04/2023,Cease,10,21.6,Open,216.0
ORD00811,ACC00366,AST00811,06/04/2025,New Installation,1,225.0,Completed,225.0
ORD00812,ACC00834,AST00812,03/03/2023,Transfer,2,23.12,Completed,46.24
ORD00813,ACC00798,AST00813,12/06/2023,Transfer,1,11.88,In Progress,11.88
ORD00814,ACC00744,AST00814,25/03/2024,New Installation,1,162.0,Completed,162.0
ORD00815,ACC00783,AST00815,08/08/2024,Transfer,1,225.0,Completed,225.0
ORD00816,ACC00795,AST00816,13/11/2024,Transfer,3,9.5,Completed,28.5
ORD00817,ACC00886,AST00817,02/02/2025,Modify,1,135.0,Completed,135.0
ORD00818,ACC00571,AST00818,14/10/2023,New Installation,5,14.25,Completed,71.25
ORD00819,ACC00391,AST00819,08/01/2024,Transfer,1,34.2,In Progress,34.2
ORD00820,ACC00595,AST00820,16/09/2023,New Installation,1,47.5,Completed,47.5
ORD00821,ACC00850,AST00821,28/01/2023,Modify,1,9.5,Completed,9.5
ORD00822,ACC00466,AST00822,09/06/2024,Transfer,1,21.6,Completed,21.6
ORD00823,ACC00992,AST00823,21/07/2024,Transfer,3,15.4,Open,46.2
ORD00824,ACC00253,AST00824,16/08/2024,Transfer,1,135.0,Completed,135.0
ORD00825,ACC00670,AST00825,28/01/2026,Upgrade,3,18.5,Completed,55.5
ORD00826,ACC00171,AST00826,09/08/2024,Cease,3,48.0,Completed,144.0
ORD00827,ACC00743,AST00827,21/07/2025,Upgrade,10,57.0,Completed,570.0
ORD00828,ACC00825,AST00828,10/08/2025,Modify,10,9.5,Completed,95.0
ORD00829,ACC00668,AST00829,30/07/2025,Modify,2,28.8,Completed,57.6
ORD00830,ACC00466,AST00830,04/10/2024,Transfer,10,21.6,Completed,216.0
ORD00831,ACC00867,AST00831,28/07/2025,Modify,1,135.0,Completed,135.0
ORD00832,ACC00939,AST00832,02/10/2025,Transfer,1,36.0,Completed,36.0
ORD00833,ACC00715,AST00833,10/08/2025,Modify,2,275.0,In Progress,550.0
ORD00834,ACC00548,AST00834,02/12/2023,Transfer,3,21.6,Completed,64.8
ORD00835,ACC00595,AST00835,17/05/2025,Transfer,1,56.25,Completed,56.25
ORD00836,ACC00356,AST00836,24/10/2024,Modify,10,187.5,Completed,1875.0
ORD00837,ACC00964,AST00837,23/09/2024,Cease,3,27.75,In Progress,83.25
ORD00838,ACC00838,AST00838,19/02/2023,New Installation,1,11.88,Completed,11.88
ORD00839,ACC00669,AST00839,08/10/2023,New Installation,1,32.0,Completed,32.0
ORD00840,ACC00027,AST00840,08/07/2023,Modify,3,225.0,Completed,675.0
ORD00841,ACC00394,AST00841,23/02/2026,Upgrade,10,198.0,Completed,1980.0
ORD00842,ACC00877,AST00842,13/04/2025,New Installation,3,220.0,Completed,660.0
ORD00843,ACC00900,AST00843,21/12/2025,Upgrade,1,180.0,Open,180.0
ORD00844,ACC00533,AST00844,12/12/2024,New Installation,1,275.0,Completed,275.0
ORD00845,ACC00035,AST00845,27/09/2025,New Installation,5,47.5,Completed,237.5
ORD00846,ACC00379,AST00846,02/03/2025,New Installation,10,12.6,Completed,126.0
ORD00847,ACC00123,AST00847,05/01/2023,Upgrade,1,8.55,In Progress,8.55
ORD00848,ACC00934,AST00848,29/03/2026,Cease,2,15.4,Completed,30.8
ORD00849,ACC00146,AST00849,28/05/2025,Upgrade,5,270.0,Completed,1350.0
ORD00850,ACC00252,AST00850,08/03/2026,Transfer,2,15.4,Completed,30.8
ORD00851,ACC00308,AST00851,19/10/2024,Upgrade,1,17.5,Completed,17.5
ORD00852,ACC00621,AST00852,14/04/2025,Upgrade,5,8.55,Completed,42.75
ORD00853,ACC00531,AST00853,13/11/2025,Modify,2,23.12,Completed,46.24
ORD00854,ACC00242,AST00854,03/05/2023,Upgrade,5,49.5,In Progress,247.5
ORD00855,ACC00610,AST00855,14/07/2025,Modify,10,150.0,Completed,1500.0
ORD00856,ACC00101,AST00856,08/06/2023,Cease,1,162.0,Completed,162.0
ORD00857,ACC00800,AST00857,30/03/2023,Modify,1,180.0,Open,180.0
ORD00858,ACC00194,AST00858,08/07/2023,New Installation,1,198.0,In Progress,198.0
ORD00859,ACC00218,AST00859,08/12/2023,Modify,2,47.5,Completed,95.0
ORD00860,ACC00853,AST00860,09/05/2023,Transfer,1,47.5,Completed,47.5
ORD00861,ACC00777,AST00861,30/07/2024,Upgrade,5,40.5,Completed,202.5
ORD00862,ACC00028,AST00862,06/09/2024,New Installation,1,35.2,Completed,35.2
ORD00863,ACC00822,AST00863,27/01/2023,Cease,2,225.0,In Progress,450.0
ORD00864,ACC00130,AST00864,27/01/2023,New Installation,10,21.0,Completed,210.0
ORD00865,ACC00652,AST00865,27/01/2023,Upgrade,1,56.25,Completed,56.25
ORD00866,ACC00244,AST00866,05/11/2025,Modify,3,242.0,Completed,726.0
ORD00867,ACC00052,AST00867,10/02/2024,Cease,3,16.65,In Progress,49.95
ORD00868,ACC00465,AST00868,29/09/2025,Modify,1,225.0,In Progress,225.0
ORD00869,ACC00378,AST00869,13/02/2023,New Installation,2,45.0,Completed,90.0
ORD00870,ACC00230,AST00870,08/07/2023,Modify,1,180.0,Completed,180.0
ORD00871,ACC00543,AST00871,30/06/2023,Transfer,3,48.0,Completed,144.0
ORD00872,ACC00521,AST00872,23/02/2025,Upgrade,1,242.0,Completed,242.0
ORD00873,ACC00827,AST00873,22/11/2023,Upgrade,10,242.0,In Progress,2420.0
ORD00874,ACC00458,AST00874,30/06/2025,New Installation,1,11.88,Completed,11.88
ORD00875,ACC00985,AST00875,31/01/2024,Transfer,1,30.0,Open,30.0
ORD00876,ACC00768,AST00876,16/02/2025,Upgrade,5,225.0,In Progress,1125.0
ORD00877,ACC00135,AST00877,26/10/2023,New Installation,1,38.0,Completed,38.0
ORD00878,ACC00293,AST00878,07/07/2024,Modify,1,330.0,Completed,330.0
ORD00879,ACC00674,AST00879,17/03/2025,Modify,5,30.0,Completed,150.0
ORD00880,ACC00038,AST00880,21/08/2024,Modify,10,242.0,Completed,2420.0
ORD00881,ACC00901,AST00881,15/05/2024,Cease,10,9.5,Completed,95.0
ORD00882,ACC00515,AST00882,18/08/2025,Upgrade,3,26.4,Completed,79.2
ORD00883,ACC00722,AST00883,09/02/2023,Transfer,10,180.0,Completed,1800.0
ORD00884,ACC00338,AST00884,22/01/2024,New Installation,2,187.5,Completed,375.0
ORD00885,ACC00209,AST00885,23/02/2023,Modify,1,24.0,Completed,24.0
ORD00886,ACC00056,AST00886,10/05/2025,Upgrade,1,17.5,Completed,17.5
ORD00887,ACC00345,AST00887,17/02/2026,Upgrade,5,67.5,In Progress,337.5
ORD00888,ACC00979,AST00888,16/09/2025,Upgrade,1,187.5,In Progress,187.5
ORD00889,ACC00893,AST00889,06/12/2025,New Installation,5,150.0,Completed,750.0
ORD00890,ACC00425,AST00890,05/11/2025,Transfer,2,14.25,Open,28.5
ORD00891,ACC00848,AST00891,04/04/2026,Cease,1,36.0,Completed,36.0
ORD00892,ACC00598,AST00892,25/06/2024,Transfer,5,180.0,In Progress,900.0
ORD00893,ACC00966,AST00893,21/09/2023,Upgrade,2,15.4,Completed,30.8
ORD00894,ACC00519,AST00894,10/05/2025,Modify,3,36.0,Open,108.0
ORD00895,ACC00623,AST00895,07/07/2023,New Installation,3,30.0,In Progress,90.0
ORD00896,ACC00620,AST00896,15/07/2023,Modify,2,12.6,Completed,25.2
ORD00897,ACC00417,AST00897,05/05/2025,Modify,1,220.0,Completed,220.0
ORD00898,ACC00609,AST00898,01/03/2025,Cease,2,198.0,Completed,396.0
ORD00899,ACC00799,AST00899,15/05/2024,Upgrade,2,16.65,Completed,33.3
ORD00900,ACC00294,AST00900,10/08/2024,Transfer,1,47.5,Completed,47.5
ORD00901,ACC00574,AST00901,09/04/2024,New Installation,5,21.6,Completed,108.0
ORD00902,ACC00408,AST00902,04/02/2025,Cease,2,242.0,Completed,484.0
ORD00903,ACC00973,AST00903,22/01/2025,Modify,10,9.5,In Progress,95.0
ORD00904,ACC00815,AST00904,03/10/2024,Transfer,1,32.0,Open,32.0
ORD00905,ACC00063,AST00905,02/02/2024,Modify,1,67.5,Completed,67.5
ORD00906,ACC00363,AST00906,27/06/2024,Transfer,1,56.25,Completed,56.25
ORD00907,ACC00406,AST00907,11/08/2023,Modify,1,67.5,Completed,67.5
ORD00908,ACC00893,AST00908,01/08/2024,Transfer,1,32.0,In Progress,32.0
ORD00909,ACC00894,AST00909,11/03/2024,Transfer,1,242.0,Completed,242.0
ORD00910,ACC00306,AST00910,07/02/2024,Modify,1,32.0,Completed,32.0
ORD00911,ACC00656,AST00911,25/07/2023,New Installation,1,242.0,Completed,242.0
ORD00912,ACC00467,AST00912,07/02/2023,New Installation,10,56.25,Completed,562.5
ORD00913,ACC00919,AST00913,04/12/2025,Upgrade,10,38.0,Completed,380.0
ORD00914,ACC00581,AST00914,19/12/2023,Cease,1,162.0,Completed,162.0
ORD00915,ACC00762,AST00915,29/10/2023,Transfer,5,28.8,Completed,144.0
ORD00916,ACC00858,AST00916,05/02/2026,Transfer,3,10.45,Completed,31.35
ORD00917,ACC00528,AST00917,21/09/2023,Cease,1,47.5,Completed,47.5
ORD00918,ACC00923,AST00918,07/02/2026,Modify,10,40.5,Completed,405.0
ORD00919,ACC00881,AST00919,26/05/2023,Transfer,1,198.0,Completed,198.0
ORD00920,ACC00504,AST00920,15/02/2024,Modify,1,150.0,Completed,150.0
ORD00921,ACC00877,AST00921,29/09/2023,Transfer,1,198.0,Completed,198.0
ORD00922,ACC00544,AST00922,17/08/2025,New Installation,2,49.5,Completed,99.0
ORD00923,ACC00889,AST00923,01/03/2023,Modify,2,17.5,Completed,35.0
ORD00924,ACC00978,AST00924,25/06/2024,New Installation,1,18.5,Completed,18.5
ORD00925,ACC00207,AST00925,04/09/2023,Transfer,3,21.6,Completed,64.8
ORD00926,ACC00228,AST00926,18/12/2024,Modify,5,17.5,Completed,87.5
ORD00927,ACC00439,AST00927,15/07/2024,Modify,1,162.0,Completed,162.0
ORD00928,ACC00228,AST00928,02/09/2025,Transfer,3,41.8,Completed,125.4
ORD00929,ACC00223,AST00929,27/10/2025,New Installation,1,165.0,Completed,165.0
ORD00930,ACC00350,AST00930,16/08/2025,Upgrade,1,14.25,Completed,14.25
ORD00931,ACC00124,AST00931,05/08/2024,Cease,1,21.0,Completed,21.0
ORD00932,ACC00425,AST00932,06/09/2024,Cease,2,162.0,Completed,324.0
ORD00933,ACC00014,AST00933,02/04/2025,Upgrade,1,270.0,Completed,270.0
ORD00934,ACC00721,AST00934,13/08/2023,Transfer,1,11.88,Completed,11.88
ORD00935,ACC00936,AST00935,01/04/2026,New Installation,1,225.0,Completed,225.0
ORD00936,ACC00721,AST00936,01/04/2025,Upgrade,1,14.0,Completed,14.0
ORD00937,ACC00271,AST00937,30/10/2024,Cease,2,12.6,Completed,25.2
ORD00938,ACC00890,AST00938,30/05/2024,Upgrade,5,57.0,Completed,285.0
ORD00939,ACC00069,AST00939,23/12/2025,Transfer,10,242.0,Completed,2420.0
ORD00940,ACC00896,AST00940,11/10/2024,Upgrade,1,24.0,Completed,24.0
ORD00941,ACC00769,AST00941,07/02/2024,Modify,10,15.4,Completed,154.0
ORD00942,ACC00253,AST00942,22/07/2024,Cease,1,34.2,Completed,34.2
ORD00943,ACC00352,AST00943,11/07/2025,Modify,1,32.0,Completed,32.0
ORD00944,ACC00989,AST00944,23/03/2023,New Installation,1,24.0,Completed,24.0
ORD00945,ACC00281,AST00945,13/12/2023,Upgrade,1,270.0,Completed,270.0
ORD00946,ACC00068,AST00946,26/02/2023,Transfer,10,18.5,Open,185.0
ORD00947,ACC00603,AST00947,25/07/2025,Cease,1,198.0,Completed,198.0
ORD00948,ACC00445,AST00948,17/05/2025,Transfer,10,18.5,Completed,185.0
ORD00949,ACC00891,AST00949,29/05/2023,Cease,1,27.75,Completed,27.75
ORD00950,ACC00321,AST00950,08/07/2023,Transfer,1,162.0,Completed,162.0
ORD00951,ACC00474,AST00951,22/01/2026,Cease,2,8.55,Completed,17.1
ORD00952,ACC00426,AST00952,06/04/2026,Transfer,10,16.65,Completed,166.5
ORD00953,ACC00161,AST00953,01/10/2025,Modify,10,225.0,Completed,2250.0
ORD00954,ACC00680,AST00954,17/03/2023,Modify,1,15.4,Open,15.4
ORD00955,ACC00379,AST00955,13/01/2024,Modify,5,56.25,Completed,281.25
ORD00956,ACC00358,AST00956,24/06/2023,Cease,3,10.45,Completed,31.35
ORD00957,ACC00358,AST00957,26/09/2023,Transfer,2,135.0,In Progress,270.0
ORD00958,ACC00044,AST00958,29/04/2024,Modify,1,225.0,Completed,225.0
ORD00959,ACC00312,AST00959,02/03/2025,Cease,3,48.0,Completed,144.0
ORD00960,ACC00186,AST00960,22/06/2024,New Installation,10,40.5,Completed,405.0
ORD00961,ACC00122,AST00961,18/02/2024,Upgrade,1,225.0,In Progress,225.0
ORD00962,ACC00788,AST00962,23/10/2023,New Installation,1,150.0,Completed,150.0
ORD00963,ACC00857,AST00963,30/01/2025,Cease,1,11.88,Completed,11.88
ORD00964,ACC00416,AST00964,22/07/2023,Transfer,1,28.8,Completed,28.8
ORD00965,ACC00138,AST00965,25/07/2025,Modify,2,28.8,Open,57.6
ORD00966,ACC00447,AST00966,06/03/2024,New Installation,3,14.25,Completed,42.75
ORD00967,ACC00766,AST00967,20/02/2026,Transfer,1,57.0,Completed,57.0
ORD00968,ACC00016,AST00968,20/11/2025,Transfer,5,27.75,In Progress,138.75
ORD00969,ACC00725,AST00969,13/09/2024,Upgrade,10,198.0,Completed,1980.0
ORD00970,ACC00692,AST00970,31/05/2025,New Installation,2,16.65,Completed,33.3
ORD00971,ACC00782,AST00971,17/11/2024,Upgrade,3,135.0,Completed,405.0
ORD00972,ACC00805,AST00972,05/01/2023,Modify,1,45.0,Completed,45.0
ORD00973,ACC00218,AST00973,27/09/2023,Upgrade,10,36.0,Completed,360.0
ORD00974,ACC00310,AST00974,05/09/2023,New Installation,2,20.35,Completed,40.7
ORD00975,ACC00494,AST00975,02/11/2025,Cease,1,275.0,In Progress,275.0
